timestamp,bandwidth_usage_bps,throughput_bps,packet_loss_rate,jitter,avg_delay,active_devices,packets_per_window,network_condition
1774958297.833,48768.0,28416.0,0.417323,15.118757,54.672151,3,127,Critical
1774958298.088,33024.0,19584.0,0.406977,12.209233,54.388327,5,86,Critical
1774958298.337,30720.0,18048.0,0.4125,14.538811,53.647143,2,80,Critical
1774958298.592,9728.0,5248.0,0.461538,39.092694,55.501938,3,26,Critical
1774958298.834,256.0,256.0,0.0,12.092352,54.273844,1,1,Unstable
1774958299.083,256.0,256.0,0.0,36.68642,54.229021,1,1,Critical
1774958299.341,512.0,512.0,0.0,4.419208,53.652525,2,2,Unstable
1774958299.585,512.0,256.0,0.5,14.371634,59.529066,1,2,Critical
1774958299.841,256.0,256.0,0.0,22.483826,73.013067,1,1,Unstable
1774958300.084,256.0,256.0,0.0,18.545628,38.230181,1,1,Unstable
1774958300.342,256.0,256.0,0.0,42.143583,23.635387,1,1,Critical
1774958300.587,256.0,256.0,0.0,31.172276,23.056746,1,1,Unstable
1774958300.842,512.0,512.0,0.0,30.120254,25.50137,2,2,Unstable
1774958301.083,0.0,0.0,0.0,0.0,0.0,0,0,Stable
1774958301.336,0.0,0.0,0.0,0.0,0.0,0,0,Stable
1774958301.583,21504.0,20224.0,0.059524,4.606769,25.644314,4,84,Unstable
1774958301.837,25088.0,23808.0,0.05102,4.781441,24.614808,4,98,Unstable
1774958302.086,25600.0,25344.0,0.01,4.406402,24.611391,7,100,Stable
1774958302.335,26368.0,25088.0,0.048544,4.271549,24.87414,4,103,Unstable
1774958302.584,16256.0,14464.0,0.104167,3.963376,24.286143,4,48,Critical
1774958302.833,9600.0,9216.0,0.04,3.323138,24.795751,1,25,Unstable
1774958303.084,10752.0,9984.0,0.071429,4.742063,25.021929,3,28,Unstable
1774958303.333,10752.0,9216.0,0.142857,4.361729,24.709751,1,28,Critical
1774958303.584,16896.0,16512.0,0.022727,4.769946,24.802984,2,44,Stable
1774958303.836,20352.0,18048.0,0.113208,5.129799,24.924674,2,53,Critical
1774958304.089,18432.0,17664.0,0.041667,3.938374,23.828481,4,48,Unstable
1774958304.342,19968.0,18816.0,0.057692,4.119654,25.046402,2,52,Unstable
1774958304.585,20736.0,18816.0,0.092593,4.605405,23.958625,3,54,Critical
1774958304.837,30720.0,27648.0,0.1,5.003817,24.538524,3,80,Critical
1774958305.083,30336.0,28800.0,0.050633,3.526077,24.154634,5,79,Unstable
1774958305.334,29184.0,26880.0,0.078947,4.884737,24.631647,3,76,Unstable
1774958305.588,29952.0,28416.0,0.051282,4.503824,24.805159,3,78,Unstable
1774958305.837,29952.0,27264.0,0.089744,5.657579,24.881773,3,78,Critical
1774958306.088,31104.0,29568.0,0.049383,4.12853,25.310498,5,81,Unstable
1774958306.335,29952.0,26880.0,0.102564,5.034818,25.340343,3,78,Critical
1774958306.586,28416.0,27648.0,0.027027,4.721019,23.72143,3,74,Stable
1774958306.835,29568.0,28032.0,0.051948,4.031341,25.775789,3,77,Unstable
1774958307.083,31488.0,29184.0,0.073171,5.244641,24.933548,5,82,Unstable
1774958307.336,28032.0,27264.0,0.027397,4.454673,24.036988,3,73,Stable
1774958307.584,29952.0,28416.0,0.051282,4.210482,24.647983,3,78,Unstable
1774958307.833,38784.0,37248.0,0.039604,3.791389,24.981654,4,101,Unstable
1774958308.086,38784.0,37248.0,0.039604,4.219227,24.862083,6,101,Unstable
1774958308.336,38400.0,36480.0,0.05,3.646361,25.767221,4,100,Unstable
1774958308.585,37632.0,36480.0,0.030612,3.747054,24.899252,4,98,Unstable
1774958308.835,42240.0,36864.0,0.127273,4.558109,24.8384,4,110,Critical
1774958309.083,40320.0,36864.0,0.085714,4.558062,23.849711,6,105,Critical
1774958309.333,40320.0,36096.0,0.104762,4.743495,25.188241,4,105,Critical
1774958309.583,41088.0,36480.0,0.11215,4.982037,25.03364,4,107,Critical
1774958309.836,39552.0,37248.0,0.058252,4.162184,24.814058,4,103,Unstable
1774958310.089,38016.0,34560.0,0.090909,4.812993,24.966847,6,99,Critical
1774958310.334,29568.0,27648.0,0.064935,3.726996,23.769564,3,77,Unstable
1774958310.585,29568.0,29184.0,0.012987,3.981735,24.18152,4,77,Stable
1774958310.833,40704.0,36480.0,0.103774,5.017077,25.4562,4,106,Critical
1774958311.084,40704.0,38016.0,0.066038,4.525271,24.30532,6,106,Unstable
1774958311.334,40320.0,35712.0,0.114286,5.128791,24.895401,4,105,Critical
1774958311.583,31488.0,30720.0,0.02439,3.692803,23.530203,4,82,Stable
1774958311.833,29184.0,28416.0,0.026316,4.037409,23.857948,3,76,Stable
1774958312.083,28416.0,28416.0,0.0,3.935563,25.271068,5,74,Stable
1774958312.339,30336.0,28416.0,0.063291,5.158779,24.375007,3,79,Unstable
1774958312.586,28800.0,27264.0,0.053333,4.501746,25.346363,3,75,Unstable
1774958312.835,27648.0,27264.0,0.013889,4.596348,25.694313,3,72,Stable
1774958313.087,29568.0,29184.0,0.012987,3.679498,24.536287,5,77,Stable
1774958313.336,29184.0,27648.0,0.052632,3.905247,24.781916,3,76,Unstable
1774958313.587,36864.0,34560.0,0.0625,4.138642,24.401561,4,96,Unstable
1774958313.833,39168.0,37248.0,0.04902,4.50587,24.239262,4,102,Unstable
1774958314.09,34944.0,32256.0,0.076923,4.765834,24.483261,6,91,Unstable
1774958314.333,29184.0,27648.0,0.052632,4.491197,24.670985,3,76,Unstable
1774958314.59,29952.0,27648.0,0.076923,5.001939,24.794314,3,78,Unstable
1774958314.834,27648.0,27648.0,0.0,4.023572,25.648803,3,72,Stable
1774958315.084,31488.0,28032.0,0.109756,5.02231,25.633851,5,82,Critical
1774958315.339,29184.0,27648.0,0.052632,4.154434,25.398284,3,76,Unstable
1774958315.584,29568.0,27648.0,0.064935,4.112267,25.140557,3,77,Unstable
1774958315.836,31488.0,28032.0,0.109756,4.663258,25.83748,3,82,Critical
1774958316.09,24576.0,23424.0,0.046875,3.661418,24.36643,5,64,Unstable
